ts_event,ts_recv,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,bid_ct_00,ask_ct_00,bid_px_01,ask_px_01,bid_sz_01,ask_sz_01,bid_ct_01,ask_ct_01,bid_px_02,ask_px_02,bid_sz_02,ask_sz_02,bid_ct_02,ask_ct_02,bid_px_03,ask_px_03,bid_sz_03,ask_sz_03,bid_ct_03,ask_ct_03,bid_px_04,ask_px_04,bid_sz_04,ask_sz_04,bid_ct_04,ask_ct_04,bid_px_05,ask_px_05,bid_sz_05,ask_sz_05,bid_ct_05,ask_ct_05,bid_px_06,ask_px_06,bid_sz_06,ask_sz_06,bid_ct_06,ask_ct_06,bid_px_07,ask_px_07,bid_sz_07,ask_sz_07,bid_ct_07,ask_ct_07,bid_px_08,ask_px_08,bid_sz_08,ask_sz_08,bid_ct_08,ask_ct_08,bid_px_09,ask_px_09,bid_sz_09,ask_sz_09,bid_ct_09,ask_ct_09,symbol
2026-07-02 12:00:00+00:00,1782993659982669396,10,1,42004177,M,A,1,30103000000000,1,128,12726,358771319,30025500000000,30027250000000,1,2,1,2,30025250000000,30027500000000,3,2,3,2,30025000000000,30027750000000,3,1,3,1,30024750000000,30028000000000,2,3,2,3,30024000000000,30028500000000,4,2,4,2,30023750000000,30028750000000,6,2,2,2,30023500000000,30029250000000,4,1,4,1,30023250000000,30029500000000,4,3,4,3,30023000000000,30029750000000,2,2,2,2,30022750000000,30030000000000,2,1,2,1,NQ.c.0
2026-07-02 12:01:00+00:00,1782993719785172343,10,1,42004177,A,B,3,30024750000000,1,128,15752,358813065,30025750000000,30027000000000,1,1,1,1,30025500000000,30027250000000,1,2,1,2,30025250000000,30027750000000,3,2,3,2,30024750000000,30029250000000,1,3,1,3,30024500000000,30029500000000,2,4,2,4,30024250000000,30029750000000,3,3,3,3,30024000000000,30030000000000,3,3,3,3,30023750000000,30030250000000,3,1,3,1,30023500000000,30030500000000,3,3,3,3,30023250000000,30030750000000,4,4,4,4,NQ.c.0
2026-07-02 12:02:00+00:00,1782993779866656293,10,1,42004177,A,B,0,30043250000000,1,128,11151,358847340,30043250000000,30044500000000,2,1,2,1,30043000000000,30044750000000,2,2,2,2,30042750000000,30045000000000,3,2,3,2,30042500000000,30045250000000,1,3,1,3,30042250000000,30045500000000,2,4,2,4,30042000000000,30045750000000,1,4,1,4,30041750000000,30046000000000,4,5,4,4,30041500000000,30046250000000,3,1,3,1,30041250000000,30046500000000,4,1,4,1,30041000000000,30046750000000,2,2,2,2,NQ.c.0
2026-07-02 12:03:00+00:00,1782993839988649716,10,1,42004177,C,A,2,30067500000000,1,128,11351,358902214,30065750000000,30066750000000,1,3,1,1,30065500000000,30067250000000,1,1,1,1,30065250000000,30067500000000,2,3,2,3,30065000000000,30067750000000,3,4,3,4,30064750000000,30068000000000,7,5,3,5,30064500000000,30068250000000,3,3,3,3,30064250000000,30068500000000,2,1,2,1,30064000000000,30068750000000,2,1,2,1,30063750000000,30069000000000,2,3,2,3,30063250000000,30069250000000,1,2,1,2,NQ.c.0
2026-07-02 12:04:00+00:00,1782993899989495599,10,1,42004177,A,A,0,30081500000000,1,128,12938,358946666,30080250000000,30081500000000,2,1,2,1,30080000000000,30081750000000,2,1,2,1,30079750000000,30082000000000,1,1,1,1,30079500000000,30082250000000,1,3,1,3,30078500000000,30082500000000,1,1,1,1,30078250000000,30082750000000,1,1,1,1,30078000000000,30083000000000,1,2,1,2,30077750000000,30083250000000,2,2,2,2,30077500000000,30083500000000,2,4,2,4,30077250000000,30083750000000,1,4,1,4,NQ.c.0
2026-07-02 12:05:00+00:00,1782993959981035326,10,1,42004177,A,B,3,30073250000000,1,128,13211,358990229,30074250000000,30075250000000,3,1,1,1,30073750000000,30075500000000,2,2,2,2,30073500000000,30075750000000,3,1,3,1,30073250000000,30076000000000,3,1,3,1,30073000000000,30076250000000,6,1,2,1,30072750000000,30076500000000,2,1,2,1,30072500000000,30076750000000,3,1,3,1,30072250000000,30077000000000,3,2,3,2,30072000000000,30077250000000,3,1,3,1,30071750000000,30077500000000,2,1,2,1,NQ.c.0
2026-07-02 12:06:00+00:00,1782994019947084759,10,1,42004177,A,B,8,30097750000000,1,128,12221,359052463,30100250000000,30102250000000,2,1,2,1,30100000000000,30102500000000,1,5,1,5,30099500000000,30103000000000,2,1,2,1,30099250000000,30103250000000,2,1,2,1,30099000000000,30103500000000,2,1,2,1,30098500000000,30103750000000,1,1,1,1,30098250000000,30104000000000,2,2,2,2,30098000000000,30104250000000,1,2,1,2,30097750000000,30104750000000,2,1,2,1,30097500000000,30105000000000,2,2,2,2,NQ.c.0
2026-07-02 12:07:00+00:00,1782994079995516621,10,1,42004177,C,B,0,30101750000000,1,128,12670,359107337,30101500000000,30103000000000,1,1,1,1,30101250000000,30103250000000,2,1,2,1,30101000000000,30103500000000,2,2,2,2,30100750000000,30103750000000,2,1,2,1,30100500000000,30104000000000,2,3,2,3,30100000000000,30104250000000,4,3,3,3,30099750000000,30104500000000,3,3,3,3,30099500000000,30104750000000,1,2,1,2,30099250000000,30105000000000,3,3,3,3,30098750000000,30105250000000,2,3,2,3,NQ.c.0
2026-07-02 12:08:00+00:00,1782994139970115543,10,1,42004177,A,A,0,30111500000000,1,128,12224,359161631,30110250000000,30111500000000,1,1,1,1,30110000000000,30111750000000,1,1,1,1,30109750000000,30112250000000,2,2,2,2,30109500000000,30112500000000,2,2,2,2,30109250000000,30112750000000,1,1,1,1,30109000000000,30113000000000,1,2,1,2,30108750000000,30113250000000,1,1,1,1,30108500000000,30113500000000,1,2,1,2,30108250000000,30113750000000,3,1,3,1,30108000000000,30114000000000,3,3,3,2,NQ.c.0
2026-07-02 12:09:00+00:00,1782994199951606625,10,1,42004177,A,B,2,30104250000000,1,128,11246,359211531,30104750000000,30106250000000,1,1,1,1,30104500000000,30106500000000,1,1,1,1,30104250000000,30106750000000,3,2,3,2,30104000000000,30107500000000,2,1,2,1,30103750000000,30107750000000,2,1,2,1,30103500000000,30108000000000,2,2,2,2,30103250000000,30108250000000,2,3,2,3,30103000000000,30108500000000,3,2,3,2,30102500000000,30108750000000,1,3,1,3,30102250000000,30109000000000,1,2,1,2,NQ.c.0
